ctn_no,category,actual_position_block,bay,stack,tier,first_inyard_time,last_outyard_time,order,vessel_reference,destination_port_code,ctn_status,ctn_size,weight,ctn_weight,flag
OCGU8017803,1,62,22,2,3,2022/11/1 23:33,,754,MED1,ITGOA,1,2.25,11597,3,0
CBHU3457841,1,66,39,4,1,2022/11/1 23:34,,755,MED1,ESVLC,1,1,6660,2,0
BEAU6239303,1,69,24,1,3,2022/11/1 23:36,,756,MED1,GRPIR,1,2.25,30000,10,0
CBHU3966659,1,66,39,4,2,2022/11/1 23:37,,757,MED1,ESVLC,1,1,6983,2,0
CSNU7204557,1,51,12,3,5,2022/11/1 23:38,,758,MED1,GRPIR,1,2.25,27013,9,0
OCGU8006964,1,89,30,3,4,2022/11/1 23:44,,759,MED1,GRPIR,1,2.25,10020,3,0
FFAU2669404,1,69,60,4,1,2022/11/1 23:47,,760,MED1,SGSIN,1,2.25,21880,7,0
OOLU1164599,1,69,11,2,2,2022/11/1 23:53,,761,MED1,ITGOA,1,1,7400.5,2,0
OOLU1922831,1,66,39,4,3,2022/11/2 0:21,,762,MED1,ESVLC,1,1,5909,1,0
APHU7271850,1,89,70,2,1,2022/11/2 0:34,,763,MED1,FRFOS,1,2.25,24416.5,8,0
CSNU8354470,1,96,16,1,4,2022/11/2 0:36,,764,MED1,GRPIR,1,2.25,23568,7,0
DRYU9899369,1,42,42,1,3,2022/11/2 0:41,,765,MED1,GRPIR,1,2.25,14440,4,0
CSNU6039606,1,62,22,1,4,2022/11/2 0:43,,766,MED1,ITGOA,1,2.25,18530,6,0
DRYU9828025,1,4E,88,4,2,2022/11/2 1:06,,767,MED1,ESVLC,1,2.25,8509,2,0
TCLU7435298,1,98,27,4,1,2022/11/2 1:16,,768,MED1,FRFOS,1,1,7354,2,0
TRLU8954189,1,6A,63,3,2,2022/11/2 1:18,,769,MED1,GRPIR,1,1,5531,1,0
SEGU4700470,1,75,92,1,1,2022/11/2 1:25,,770,MED1,ITGOA,1,2.25,27763,9,0
APZU4645162,1,63,22,3,2,2022/11/2 1:37,,771,MED1,ITGOA,1,2,12955,4,0
APHU6582585,1,62,42,3,3,2022/11/2 1:39,,772,MED1,FRFOS,1,2.25,12282,4,0
FCIU9976462,1,89,30,2,1,2022/11/2 1:46,,773,MED1,GRPIR,1,2.25,8480,2,0
TEMU6550268,1,55,44,3,4,2022/11/2 2:32,,774,MED1,ESVLC,1,2.25,24620,8,0
EISU8500300,1,4E,88,4,3,2022/11/2 2:47,,775,MED1,ESVLC,1,2.25,24920,8,0
TRDU8673086,1,98,27,2,1,2022/11/2 3:25,,776,MED1,ITSPE,1,1,3703,1,0
TGBU8544120,1,59,76,1,2,2022/11/2 3:30,,777,MED1,ITGOA,1,2.25,7761,2,0
EGHU3804005,1,7A,25,2,1,2022/11/2 3:36,,778,MED1,GRPIR,1,1,24850,8,0
CSNU7112933,1,56,38,2,1,2022/11/2 3:37,,779,MED1,ESVLC,1,2.25,23735,7,0
FFAU3243291,1,56,38,2,2,2022/11/2 3:46,,780,MED1,ESVLC,1,2.25,23950,7,0
CSNU7104455,1,44,18,1,2,2022/11/2 4:26,,781,MED1,GRPIR,1,2.25,11802,3,0
OOLU9970836,1,62,42,3,4,2022/11/2 4:57,,782,MED1,FRFOS,1,2.25,13679,4,0
BSIU9603738,1,69,60,4,2,2022/11/2 4:59,,783,MED1,SGSIN,1,2.25,31100,10,0
GCXU5153915,1,48,56,1,3,2022/11/2 5:06,,784,MED1,GRPIR,1,2.25,12900,4,0
EGSU1011388,1,67,50,1,1,2022/11/2 5:16,,785,MED1,GRPIR,1,2,21580,7,0
EISU8231114,1,4E,88,1,2,2022/11/2 5:18,,786,MED1,ITSPE,1,2.25,11896,3,0
GLDU5657278,1,62,35,6,1,2022/11/2 5:23,,787,MED1,ITSPE,1,1,5956.6,1,0
TCLU1938124,1,98,27,1,1,2022/11/2 5:25,,788,MED1,ESVLC,1,1,18410,6,0
FSCU4995371,1,67,62,3,1,2022/11/2 5:32,,789,MED1,GRPIR,1,2,14760,4,0
GAOU6311227,1,56,38,2,3,2022/11/2 5:33,,790,MED1,ESVLC,1,2.25,30003,10,0
TCKU6328256,1,75,92,4,1,2022/11/2 5:37,,791,MED1,ITGOA,1,2.25,12967,4,0
CSNU6132154,1,67,22,6,1,2022/11/2 5:47,,792,MED1,GRPIR,1,2.25,12031.8,4,0
RFCU5006856,1,62,52,3,3,2022/11/2 5:57,,793,MED1,GRPIR,1,2.25,25499,8,0
FSCU5100249,1,63,22,3,3,2022/11/2 5:57,,794,MED1,ITGOA,1,2,12701,4,0
TRDU8673300,1,62,35,6,2,2022/11/2 6:06,,795,MED1,ITSPE,1,1,4406,1,0
OOCU7863489,1,67,22,6,2,2022/11/2 6:16,,796,MED1,GRPIR,1,2.25,12753,4,0
EMCU8933170,1,75,92,5,1,2022/11/2 6:17,,797,MED1,ITGOA,1,2.25,10575,3,0
OOLU0548136,1,98,27,2,2,2022/11/2 6:31,,798,MED1,ITSPE,1,1,9988,3,0
OOLU0891633,1,62,35,5,1,2022/11/2 6:39,,799,MED1,GRPIR,1,1,4100,1,0
OOLU8813771,1,4E,88,5,4,2022/11/2 6:55,,800,MED1,ESVLC,1,2.25,12458.9,4,0
EMCU8777247,1,44,18,1,3,2022/11/2 7:05,,801,MED1,GRPIR,1,2.25,27768.6,9,0
OOLU4364097,1,67,14,4,1,2022/11/2 7:10,,802,MED1,ITGOA,1,2,10820,3,0
GESU6582937,1,75,92,5,2,2022/11/2 7:22,,803,MED1,ITGOA,1,2.25,10541,3,0
DRYU9891218,1,41,66,5,5,2022/11/2 7:25,,804,MED1,GRPIR,1,2.25,16090,5,0
CMAU7055993,1,67,22,6,3,2022/11/2 7:26,,805,MED1,GRPIR,1,2.25,14760,4,0
TCNU4369420,1,67,22,6,4,2022/11/2 7:30,,806,MED1,GRPIR,1,2.25,12242,4,0
TCKU2011181,1,62,35,5,2,2022/11/2 7:33,,807,MED1,GRPIR,1,1,4615.5,1,0
EITU1052661,1,48,78,2,2,2022/11/2 7:34,,808,MED1,ITSPE,1,2.25,14486,4,0
TLLU7849640,1,75,92,5,3,2022/11/2 7:36,,809,MED1,ITGOA,1,2.25,13790,4,0
CSNU8005729,1,4E,88,5,3,2022/11/2 7:50,,810,MED1,ESVLC,1,2.25,11464,3,0
TRHU8163894,1,48,78,2,3,2022/11/2 7:58,,811,MED1,ITSPE,1,2.25,13225,4,0
HMCU9200817,1,89,70,4,4,2022/11/2 8:14,,812,MED1,FRFOS,1,2.25,17683,5,0
AXIU4241682,1,67,14,4,2,2022/11/2 8:14,,813,MED1,ITGOA,1,2,13640,4,0
TGBU8856025,1,54,18,5,3,2022/11/2 8:17,,814,MED1,GRPIR,1,2.25,29205,9,0
TLLU5785736,1,53,42,1,3,2022/11/2 8:21,,815,MED1,FRFOS,1,2.25,24506.5,8,0
EGHU9830085,1,62,42,3,5,2022/11/2 8:26,,816,MED1,FRFOS,1,2.25,12538.7,4,0
CCLU7447287,1,48,56,1,4,2022/11/2 8:26,,817,MED1,GRPIR,1,2.25,15326,5,0
MCLU5113465,1,63,82,5,3,2022/11/2 8:27,,818,MED1,ITGOA,1,2.25,25008,8,0
TEMU0849293,1,7A,25,2,2,2022/11/2 8:27,,819,MED1,GRPIR,1,1,25300,8,0
TGCU0064350,1,41,38,3,1,2022/11/2 8:32,,820,MED1,ITGOA,1,2.25,8795,2,0
TEMU9535740,1,99,42,5,1,2022/11/2 8:32,,821,MED1,ESVLC,1,2.25,28520,9,0
CBHU4105819,1,69,11,2,3,2022/11/2 8:32,,822,MED1,ITGOA,1,1,6566.5,2,0
MCLU5114728,1,63,82,5,4,2022/11/2 8:33,,823,MED1,ITGOA,1,2.25,25008,8,0
ECMU1875909,1,62,35,5,3,2022/11/2 8:35,,824,MED1,GRPIR,1,1,13032,4,0
MAGU5279490,1,41,62,1,3,2022/11/2 8:37,,825,MED1,FRFOS,1,2.25,8861.5,2,0
CMAU7692163,1,41,62,1,4,2022/11/2 8:38,,826,MED1,FRFOS,1,2.25,15400,5,0
MCLU5111605,1,63,82,5,5,2022/11/2 8:42,,827,MED1,ITGOA,1,2.25,25008,8,0
APZU4617216,1,63,22,3,4,2022/11/2 8:46,,828,MED1,ITGOA,1,2,9813,3,0
CBHU8804202,1,69,60,4,3,2022/11/2 8:49,,829,MED1,SGSIN,1,2.25,14362,4,0
TCKU6355251,1,89,70,2,2,2022/11/2 8:52,,830,MED1,FRFOS,1,2.25,24506.5,8,0
TRHU4692164,1,69,84,2,5,2022/11/2 8:52,,831,MED1,GRPIR,1,2.25,29205,9,0
EMCU9846091,1,69,24,3,4,2022/11/2 8:55,,832,MED1,GRPIR,1,2.25,21160,7,0
CSNU1900202,1,58,55,6,1,2022/11/2 8:55,,833,MED1,FRFOS,1,1,16241,5,0
MCLU5113531,1,75,92,1,4,2022/11/2 8:59,,834,MED1,ITGOA,1,2.25,25008,8,0
TRHU3384228,1,6A,63,3,3,2022/11/2 9:00,,835,MED1,GRPIR,1,1,23495,7,0
TCNU6469198,1,48,78,1,1,2022/11/2 9:02,,836,MED1,ITSPE,1,2.25,11896,3,0
MCLU5114420,1,75,92,5,4,2022/11/2 9:02,,837,MED1,ITGOA,1,2.25,25008,8,0
BMOU5899591,1,57,44,1,3,2022/11/2 9:09,,838,MED1,ITSPE,1,2.25,23063.1,7,0
FCIU5502130,1,4A,51,4,3,2022/11/2 9:09,,839,MED1,FRFOS,1,1,4282,1,0
TRHU3982282,1,58,55,2,4,2022/11/2 9:09,,840,MED1,ITGOA,1,1,19735,6,0
EITU1095025,1,51,12,2,5,2022/11/2 9:12,,841,MED1,GRPIR,1,2.25,31500,10,0
BEAU6192865,1,89,46,6,2,2022/11/2 9:13,,842,MED1,GRPIR,1,2.25,26010,8,0
BMOU4847839,1,89,46,4,2,2022/11/2 9:13,,843,MED1,GRPIR,1,2.25,26010,8,0
BMOU5055420,1,85,22,4,2,2022/11/2 9:13,,844,MED1,GRPIR,1,2.25,26010,8,0
CCLU7898320,1,62,52,3,2,2022/11/2 9:13,,845,MED1,GRPIR,1,2.25,26010,8,0
CSNU6001745,1,92,36,4,2,2022/11/2 9:13,,846,MED1,GRPIR,1,2.25,26010,8,0
CSNU6904983,1,89,46,4,4,2022/11/2 9:13,,847,MED1,GRPIR,1,2.25,26010,8,0
CSNU7811165,1,89,46,6,1,2022/11/2 9:13,,848,MED1,GRPIR,1,2.25,26010,8,0
CSNU8121061,1,92,36,4,4,2022/11/2 9:13,,849,MED1,GRPIR,1,2.25,26010,8,0
DFSU7358751,1,69,76,2,4,2022/11/2 9:13,,850,MED1,GRPIR,1,2.25,26010,8,0
FCIU7168779,1,6C,48,6,4,2022/11/2 9:13,,851,MED1,ESVLC,1,2.25,22500,7,0
FSCU7097993,1,62,52,4,5,2022/11/2 9:13,,852,MED1,GRPIR,1,2.25,26010,8,0
FSCU8706013,1,6C,48,1,4,2022/11/2 9:13,,853,MED1,ESVLC,1,2.25,22500,7,0
GCXU5492288,1,69,76,2,5,2022/11/2 9:13,,854,MED1,GRPIR,1,2.25,26010,8,0
GCXU5493915,1,6C,42,4,5,2022/11/2 9:13,,855,MED1,GRPIR,1,2.25,26010,8,0
GCXU5629128,1,92,36,4,5,2022/11/2 9:13,,856,MED1,GRPIR,1,2.25,26010,8,0
OOCU6970780,1,6C,42,3,4,2022/11/2 9:13,,857,MED1,GRPIR,1,2.25,26010,8,0
OOCU8312433,1,85,22,4,3,2022/11/2 9:13,,858,MED1,GRPIR,1,2.25,26010,8,0
OOLU9754122,1,67,30,6,3,2022/11/2 9:13,,859,MED1,ESVLC,1,2.25,22500,7,0
RFCU5065020,1,89,46,5,4,2022/11/2 9:13,,860,MED1,GRPIR,1,2.25,26010,8,0
SEGU6697144,1,6C,42,3,3,2022/11/2 9:13,,861,MED1,GRPIR,1,2.25,26010,8,0
TCNU4450763,1,62,52,3,1,2022/11/2 9:13,,862,MED1,GRPIR,1,2.25,26010,8,0
TCNU8644751,1,89,46,4,1,2022/11/2 9:13,,863,MED1,GRPIR,1,2.25,26010,8,0
TEMU6363550,1,89,46,6,4,2022/11/2 9:13,,864,MED1,GRPIR,1,2.25,26010,8,0
TGBU5255777,1,6C,42,4,4,2022/11/2 9:13,,865,MED1,GRPIR,1,2.25,26010,8,0
TGBU5373580,1,67,30,6,2,2022/11/2 9:13,,866,MED1,ESVLC,1,2.25,22500,7,0
TLLU4406993,1,67,30,6,4,2022/11/2 9:13,,867,MED1,ESVLC,1,2.25,22500,7,0
TLLU5343170,1,89,46,6,3,2022/11/2 9:13,,868,MED1,GRPIR,1,2.25,26010,8,0
TRHU5250104,1,89,46,4,3,2022/11/2 9:13,,869,MED1,GRPIR,1,2.25,26010,8,0
TRHU5521124,1,92,36,4,1,2022/11/2 9:13,,870,MED1,GRPIR,1,2.25,26010,8,0
TRHU7543626,1,92,36,4,3,2022/11/2 9:13,,871,MED1,GRPIR,1,2.25,26010,8,0
TRHU7960065,1,89,46,5,3,2022/11/2 9:13,,872,MED1,GRPIR,1,2.25,26010,8,0
CMAU8377000,1,67,14,4,3,2022/11/2 9:21,,873,MED1,ITGOA,1,2,8904,2,0
TGBU4089440,1,69,60,4,4,2022/11/2 9:22,,874,MED1,SGSIN,1,2.25,7300,2,0
MCLU5114395,1,75,92,5,5,2022/11/2 9:44,,875,MED1,ITGOA,1,2.25,25008,8,0
TGBU9294977,1,75,92,4,2,2022/11/2 9:48,,876,MED1,ITGOA,1,2.25,30790,10,0
DFSU2076776,1,69,11,2,4,2022/11/2 9:49,,877,MED1,ITGOA,1,1,9670,3,0
TRHU4094619,1,67,54,3,1,2022/11/2 9:50,,878,MED1,ITSPE,1,2.25,14411.3,4,0
WBPU7019091,1,44,18,1,4,2022/11/2 10:02,,879,MED1,GRPIR,1,2.25,18250,6,0
CSNU1466924,1,69,11,2,5,2022/11/2 10:12,,880,MED1,ITGOA,1,1,5373.5,1,0
OOCU6929616,1,57,44,5,1,2022/11/2 10:17,,881,MED1,ESVLC,1,2.25,24620,8,0
CMAU9112773,1,67,14,4,4,2022/11/2 10:20,,882,MED1,ITGOA,1,2,7004,2,0
CBHU8950207,1,57,44,5,2,2022/11/2 10:23,,883,MED1,ESVLC,1,2.25,32000,10,0
CSNU8005539,1,57,44,5,3,2022/11/2 10:28,,884,MED1,ESVLC,1,2.25,24620,8,0
EISU1669578,1,69,36,4,3,2022/11/2 10:36,,885,MED1,ITSPE,1,2,10664,3,0
TGBU5943384,1,65,80,1,1,2022/11/2 10:39,,886,MED1,ITGOA,1,2.25,27046,9,0
EGHU9779846,1,53,42,1,1,2022/11/2 10:41,,887,MED1,FRFOS,1,2.25,12561.9,4,0
TLLU4483958,1,57,44,5,4,2022/11/2 10:47,,888,MED1,ESVLC,1,2.25,24620,8,0
TXGU5691480,1,54,18,5,4,2022/11/2 10:49,,889,MED1,GRPIR,1,2.25,24625.5,8,0
OOLU4287792,1,52,76,5,2,2022/11/2 10:50,,890,MED1,ITSPE,1,2,11690,3,0
SLSU8018856,1,65,80,1,2,2022/11/2 10:53,,891,MED1,ITGOA,1,2.25,29584,9,0
CMAU8174066,1,66,46,6,1,2022/11/2 10:53,,892,MED1,ITGOA,1,2,9134.6,3,0
FBIU5031297,1,3E,40,6,1,2022/11/2 10:54,,893,MED1,GRPIR,1,2.25,31000,10,0
OOCU6551613,1,57,44,3,1,2022/11/2 10:55,,894,MED1,ESVLC,1,2.25,24620,8,0
CSNU6341431,1,57,44,3,2,2022/11/2 10:56,,895,MED1,ESVLC,1,2.25,24620,8,0
CSNU7209482,1,6C,14,4,2,2022/11/2 10:56,,896,MED1,GRPIR,1,2.25,8344.7,2,0
CBHU2690416,1,3E,37,6,1,2022/11/2 10:58,,897,MED1,SGSIN,1,1,13800,4,0
CSNU6587235,1,57,44,3,3,2022/11/2 11:01,,898,MED1,ESVLC,1,2.25,24620,8,0
CCLU5240562,1,5B,66,5,2,2022/11/2 11:03,,899,MED1,SGSIN,1,2,8283.1,2,0
TEMU9641504,1,3E,66,6,1,2022/11/2 11:03,,900,MED1,ITGOA,1,2.25,31265,10,0
CSNU6511688,1,57,44,4,1,2022/11/2 11:03,,901,MED1,ESVLC,1,2.25,24620,8,0
FCIU6129401,1,6A,63,3,4,2022/11/2 11:05,,902,MED1,GRPIR,1,1,23440,7,0
CCLU7917930,1,69,24,1,4,2022/11/2 11:07,,903,MED1,GRPIR,1,2.25,24400,8,0
OOLU9406425,1,41,38,3,2,2022/11/2 11:09,,904,MED1,ITGOA,1,2.25,17605.2,5,0
CCLU7473120,1,57,44,4,2,2022/11/2 11:10,,905,MED1,ESVLC,1,2.25,24620,8,0
CSNU6762889,1,67,40,4,4,2022/11/2 11:12,,906,MED1,GRPIR,1,2.25,15949,5,0
TXGU7293228,1,53,42,1,2,2022/11/2 11:15,,907,MED1,FRFOS,1,2.25,12282,4,0
TEMU2829763,1,98,27,5,1,2022/11/2 11:23,,908,MED1,GRPIR,1,1,23440,7,0
FCIU9444053,1,55,44,1,1,2022/11/2 11:30,,909,MED1,ESVLC,1,2.25,12295,4,0
OOLU9533733,1,55,44,3,5,2022/11/2 11:31,,910,MED1,ESVLC,1,2.25,24620,8,0
FFAU3170472,1,4E,88,4,4,2022/11/2 11:37,,911,MED1,ESVLC,1,2.25,24620,8,0
BMOU4246490,1,62,42,5,1,2022/11/2 11:41,,912,MED1,FRFOS,1,2.25,12282,4,0
AXIU1617550,1,69,60,4,5,2022/11/2 11:47,,913,MED1,SGSIN,1,2.25,16444.1,5,0
OOCU8128811,1,66,62,5,1,2022/11/2 11:48,,914,MED1,ESVLC,1,2.25,24620,8,0
CMAU7281136,1,6C,76,4,3,2022/11/2 11:49,,915,MED1,FRFOS,1,2.25,24695.5,8,0
TEMU9325912,1,99,42,5,2,2022/11/2 11:51,,916,MED1,ITGOA,1,2.25,31265,10,0
OOLU9311490,1,4E,88,5,2,2022/11/2 11:56,,917,MED1,ESVLC,1,2.25,24620,8,0
BEAU5674590,1,2E,54,6,3,2022/11/2 11:57,,918,MED1,GRPIR,1,2.25,18947.2,6,0
TEMU9642162,1,99,18,4,1,2022/11/2 11:59,,919,MED1,GRPIR,1,2.25,31000,10,0
TEMU3077320,1,6A,63,3,5,2022/11/2 12:00,,920,MED1,GRPIR,1,1,23440,7,0
CCLU6614142,1,56,38,2,4,2022/11/2 12:05,,921,MED1,ESVLC,1,2.25,24620,8,0
OOCU8708759,1,48,78,1,2,2022/11/2 12:11,,922,MED1,ITSPE,1,2.25,24571.8,8,0
OOCU7436300,1,56,38,2,5,2022/11/2 12:16,,923,MED1,ESVLC,1,2.25,24620,8,0
BMOU5137451,1,63,38,1,1,2022/11/2 12:21,,924,MED1,FRFOS,1,2.25,20424.1,6,0
TGHU1599380,1,63,19,6,1,2022/11/2 12:24,,925,MED1,FRFOS,1,1,12337,4,0
MAGU2149282,1,63,19,5,1,2022/11/2 12:35,,926,MED1,GRPIR,1,1,23440,7,0
CMAU5709781,1,63,26,5,2,2022/11/2 12:41,,927,MED1,FRFOS,1,2.25,24695.5,8,0
SEGU6537640,1,56,38,4,5,2022/11/2 12:41,,928,MED1,ESVLC,1,2.25,16038.5,5,0
BMOU5793845,1,63,26,5,3,2022/11/2 12:44,,929,MED1,FRFOS,1,2.25,19029.2,6,0
EGHU9673330,1,63,26,5,4,2022/11/2 12:47,,930,MED1,FRFOS,1,2.25,13245,4,0
TRHU6987354,1,65,80,1,3,2022/11/2 12:50,,931,MED1,ITGOA,1,2.25,23910,7,0
OOLU0506090,1,67,71,6,3,2022/11/2 12:50,,932,MED1,ITGOA,1,1,10620.9,3,0
EITU1845639,1,63,26,5,5,2022/11/2 12:52,,933,MED1,FRFOS,1,2.25,25475.8,8,0
SZLU9392590,1,99,18,4,2,2022/11/2 12:53,,934,MED1,GRPIR,1,2.25,30920,10,0
OERU4068543,1,3E,40,6,2,2022/11/2 12:59,,935,MED1,GRPIR,1,2.25,31410,10,0
OOLU0179505,1,51,67,1,1,2022/11/2 13:02,,936,MED1,ITGOA,1,1,28022.2,9,0
SZLU9398032,1,3E,40,6,3,2022/11/2 13:05,,937,MED1,GRPIR,1,2.25,31000,10,0
TRLU9502162,1,62,72,1,3,2022/11/2 13:13,,938,MED1,ITGOA,1,2,10066,3,0
TLLU7754441,1,96,16,2,1,2022/11/2 13:19,,939,MED1,GRPIR,1,2.25,11659.1,3,0
CSNU1378839,1,62,25,1,3,2022/11/2 13:23,,940,MED1,GRPIR,1,1,13184.2,4,0
OOLU8636948,1,54,18,5,5,2022/11/2 13:30,,941,MED1,GRPIR,1,2.25,24765,8,0
TEMU8257578,1,65,80,1,4,2022/11/2 13:34,,942,MED1,ITGOA,1,2.25,24800,8,0
DFSU2882302,1,58,55,6,2,2022/11/2 13:37,,943,MED1,FRFOS,1,1,6117.2,2,0
SEKU5588307,1,83,46,4,4,2022/11/2 13:41,,944,MED1,FRFOS,1,2.25,14242,4,0
OOLU9437750,1,75,92,4,3,2022/11/2 13:43,,945,MED1,ITGOA,1,2.25,29985.5,9,0
EISU9237631,1,96,16,2,2,2022/11/2 13:48,,946,MED1,GRPIR,1,2.25,20100,6,0
TEMU3137570,1,46,73,4,1,2022/11/2 13:49,,947,MED1,GRPIR,1,1,7684,2,0
OERU4138173,1,75,92,4,4,2022/11/2 13:49,,948,MED1,ITGOA,1,2.25,26173.7,8,0
BEAU5070029,1,75,92,4,5,2022/11/2 13:54,,949,MED1,ITGOA,1,2.25,25484,8,0
BMOU2174385,1,62,25,3,2,2022/11/2 13:58,,950,MED1,GRPIR,1,1,18968,6,0
EGHU8003138,1,47,20,5,2,2022/11/2 14:03,,951,MED1,GRPIR,1,2.25,16190,5,0
FFAU2835315,1,62,42,5,2,2022/11/2 14:05,,952,MED1,FRFOS,1,2.25,9932.5,3,0
BMOU2909931,1,63,19,5,2,2022/11/2 14:08,,953,MED1,GRPIR,1,1,20200,6,0
OOCU7926798,1,33,14,6,3,2022/11/2 14:10,,954,MED1,ITGOA,1,2.25,11815.8,3,0
EMCU8620659,1,62,42,2,1,2022/11/2 14:12,,955,MED1,FRFOS,1,2.25,26775.4,8,0
DFOU6147235,1,41,38,1,2,2022/11/2 14:15,,956,MED1,ITGOA,1,2.25,32299,10,0
TCNU8081914,1,69,60,5,5,2022/11/2 14:31,,957,MED1,SGSIN,1,2.25,29427.6,9,0
CSNU1335708,1,66,25,6,1,2022/11/2 14:44,,958,MED1,FRFOS,1,1,5694.3,1,0
CRXU8605470,1,1B,49,3,1,2022/11/2 14:45,,959,MED1,ITGOA,1,1,28900,9,0
EMCU8362657,1,64,66,6,1,2022/11/2 14:45,,960,MED1,ITGOA,1,2.25,24102,8,0
TCNU1327328,1,66,74,1,1,2022/11/2 14:47,,961,MED1,FRFOS,1,2.25,14946,4,0
CBHU9517022,1,69,84,4,1,2022/11/2 15:04,,962,MED1,GRPIR,1,2.25,18210,6,0
CAIU2325711,1,51,67,4,5,2022/11/2 15:04,,963,MED1,ITSPE,1,1,4388,1,0
TEMU9333013,1,9A,22,2,2,2022/11/2 15:05,,964,MED1,ITGOA,1,2.25,31400,10,0
EITU9364877,1,69,84,1,1,2022/11/2 15:16,,965,MED1,GRPIR,1,2.25,29700,9,0
FSCU8695161,1,4E,88,5,1,2022/11/2 15:23,,966,MED1,ESVLC,1,2.25,32000,10,0
RFCU8230387,1,1B,59,4,2,2022/11/2 15:24,,967,MED1,ITGOA,1,1,28900,9,0
TGBU3295533,1,67,71,6,1,2022/11/2 15:28,,968,MED1,ITGOA,1,1,4855,1,0
CSNU8209300,1,41,38,1,3,2022/11/2 15:32,,969,MED1,ITGOA,1,2.25,24500,8,0
CSLU2216687,1,46,73,4,2,2022/11/2 15:35,,970,MED1,GRPIR,1,1,5215.6,1,0
OOCU6989960,1,6C,14,4,3,2022/11/2 15:37,,971,MED1,GRPIR,1,2.25,8028.8,2,0
CSLU1272557,1,46,73,4,3,2022/11/2 15:43,,972,MED1,GRPIR,1,1,4375.1,1,0
TTNU8005861,1,99,42,4,1,2022/11/2 15:54,,973,MED1,ESVLC,1,2.25,22248,7,0
FSCU4987150,1,67,14,4,5,2022/11/2 16:04,,974,MED1,ITGOA,1,2,7891.1,2,0
TCLU6736419,1,5B,74,4,4,2022/11/2 16:07,,975,MED1,FRFOS,1,2.25,13009,4,0
OOCU7537477,1,5B,74,6,1,2022/11/2 16:12,,976,MED1,ITGOA,1,2.25,16955,5,0
EGHU8339420,1,5B,74,3,1,2022/11/2 16:15,,977,MED1,ITGOA,1,2.25,14410,4,0
CSLU2229642,1,63,19,5,3,2022/11/2 16:15,,978,MED1,GRPIR,1,1,23440,7,0
SEGU1008005,1,63,19,5,4,2022/11/2 16:22,,979,MED1,GRPIR,1,1,23440,7,0
OOCU6511101,1,41,38,1,4,2022/11/2 16:24,,980,MED1,ITGOA,1,2.25,27581.6,9,0
BMOU5157606,1,6C,88,3,4,2022/11/2 16:28,,981,MED1,GRPIR,1,2.25,29921,9,0
TGBU4071604,1,66,78,4,1,2022/11/2 16:30,,982,MED1,SGSIN,1,2.25,31100,10,0
OERU4175032,1,99,42,4,2,2022/11/2 16:32,,983,MED1,ESVLC,1,2.25,30234.5,10,0
CAAU5508159,1,5B,74,2,1,2022/11/2 16:35,,984,MED1,ITGOA,1,2.25,21503,7,0
TGHU1184569,1,58,55,6,3,2022/11/2 16:41,,985,MED1,FRFOS,1,1,7427.5,2,0
CMAU5910369,1,42,28,1,3,2022/11/2 16:47,,986,MED1,GRPIR,1,2.25,14810.5,4,0
TXGU5549007,1,96,16,2,3,2022/11/2 16:49,,987,MED1,GRPIR,1,2.25,30000,10,0
FFAU3377731,1,66,62,6,1,2022/11/2 16:55,,988,MED1,ESVLC,1,2.25,13226.7,4,0
CXDU1449002,1,63,19,5,5,2022/11/2 16:55,,989,MED1,GRPIR,1,1,23440,7,0
CXDU1659890,1,69,84,4,2,2022/11/2 16:57,,990,MED1,GRPIR,1,2.25,18133,6,0
TCNU6050093,1,89,70,2,3,2022/11/2 17:06,,991,MED1,FRFOS,1,2.25,30523.8,10,0
TGBU2100405,1,58,55,6,4,2022/11/2 17:11,,992,MED1,FRFOS,1,1,8937.8,2,0
CSNU6341494,1,66,78,4,2,2022/11/2 17:13,,993,MED1,SGSIN,1,2.25,31100,10,0
CSLU1736771,1,51,67,1,2,2022/11/2 17:20,,994,MED1,ITGOA,1,1,25770,8,0
EISU8040714,1,57,94,4,1,2022/11/2 17:22,,995,MED1,GRPIR,1,2.25,23378.7,7,0
HMCU9227660,1,66,88,6,1,2022/11/2 17:26,,996,MED1,ITSPE,1,2.25,28194,9,0
TGBU3031295,1,67,71,6,2,2022/11/2 17:27,,997,MED1,ITGOA,1,1,5624.3,1,0
DRYU4042054,1,46,44,2,1,2022/11/2 17:29,,998,MED1,FRFOS,1,2,16810.2,5,0
EMCU8605356,1,66,88,6,2,2022/11/2 17:29,,999,MED1,ITSPE,1,2.25,28820,9,0
EGHU9741080,1,66,74,3,4,2022/11/2 17:35,,1000,MED1,FRFOS,1,2.25,16520,5,0
CSNU7668820,1,89,30,5,1,2022/11/2 17:35,,1001,MED1,GRPIR,1,2.25,9984,3,0
TCNU5939342,1,6C,88,6,1,2022/11/2 17:38,,1002,MED1,GRPIR,1,2.25,12200.9,4,0
TEMU7861048,1,69,84,4,3,2022/11/2 17:39,,1003,MED1,GRPIR,1,2.25,17520.3,5,0
EITU1525574,1,6C,88,6,2,2022/11/2 17:41,,1004,MED1,GRPIR,1,2.25,11254,3,0
OOCU6854374,1,69,84,4,4,2022/11/2 17:43,,1005,MED1,GRPIR,1,2.25,17560,5,0
